SERVICE_REQUEST_ID	STATUS	SERVICE_NAME	SERVICE_CODE	DESCRIPTION	AGENCY_RESPONSIBLE	REQUESTED_DATETIME	UPDATED_DATETIME	EXPECTED_DATETIME	ADDRESS	ZIPCODE	LATITUDE	LONGITUDE	REQUESTED_DATE	UPDATED_DATE	LAST_TABLE_UPDATE
SR21003576	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-01-14	2021-01-20	2022-01-14	"""3011 HACKBERRY ST, CINC - GJ1826234469"""	45206	39.1320667315691	-84.4748755806188	01/14/2021 12:00:00 AM	01/20/2021 12:00:00 AM	01/20/2021 12:00:00 AM
SR21003527	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Reissue to update"""	Cinc Building Dept	2021-01-14	2021-01-20	2022-01-14	"""991 DANA AV - GJ1762136475 """	45229	39.1502828673261	-84.4816443633373	01/14/2021 12:00:00 AM	01/20/2021 12:00:00 AM	01/20/2021 12:00:00 AM
SR21003042	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Hole in roof, animals getting inside the roof/attic area. """	Cinc Building Dept	2021-01-13	2021-01-21	2022-01-13	"""3319 LAKEVIEW AV - GJ0591935818 """	45211	39.1472232154442	-84.6171461094358	01/13/2021 12:00:00 AM	01/21/2021 12:00:00 AM	01/21/2021 12:00:00 AM
SR21001584	CLOS	"""Building, residential"""	"""BLD-RES"""	"""RELOCATION inspection needed. """	Cinc Building Dept	2021-01-07	2021-01-21	2022-01-07	"""6115 GLADYS AV - GJ1183542094 """	45224	39.2022957581191	-84.5467913714857	01/07/2021 12:00:00 AM	01/21/2021 12:00:00 AM	01/21/2021 12:00:00 AM
SR20068771	NEW	"""Landslide, private prop stndrd"""	"""LNDSLP"""	"""Transfer: 01/21/2021 10:35 AM/ERADIGANhillside is continuing to slide onto sidewalk-plastic/wood stakes placed to slow it down. Needs to be addressed before mud goes into roadway. Letter was sent to property owner by DOTE ROW on 10/6/2020 - Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2020-09-12	2021-01-21	2022-01-21	"""925 RIVERSIDE DR, CINC - GJ1663431308"""	45202	39.1040167580329	-84.4947044449937	09/12/2020 12:00:00 AM	01/21/2021 12:00:00 AM	01/21/2021 12:00:00 AM
SR21005335	NEW	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-01-22	2021-01-22	2022-01-22	"""2390 W NORTH BEND RD, CINC - GJ1013841288"""	45239	39.1954566260845	-84.5666638958049	01/22/2021 12:00:00 AM	01/22/2021 12:00:00 AM	01/22/2021 12:00:00 AM
SR21004906	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-01-21	2021-01-22	2022-01-21	"""1543 JONATHAN AV, CINC - GJ1811235641"""	45207	39.1426581861747	-84.4762275745815	01/21/2021 12:00:00 AM	01/22/2021 12:00:00 AM	01/22/2021 12:00:00 AM
SR21004251	OPEN	"""Building, residential"""	"""BLD-RES"""	"""No heat. blowing out cold air"""	Cinc Building Dept	2021-01-19	2021-01-22	2022-01-19	"""545 GRAND AV - GJ1083730924 """	45205	39.1019853162782	-84.5618064985478	01/19/2021 12:00:00 AM	01/22/2021 12:00:00 AM	01/22/2021 12:00:00 AM
SR21004182	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Police request for inspection due to possible squatters & criminal activity."""	Cinc Building Dept	2021-01-19	2021-01-22	2022-01-19	"""1059 ROXIE LN - GJ1323842547 """	45224	39.2060328491838	-84.5304154933838	01/19/2021 12:00:00 AM	01/22/2021 12:00:00 AM	01/22/2021 12:00:00 AM
SR21003918	CLOS	"""Tree, trim required public"""	"""TRTRIMUF"""	"""Transfer: 1/19/2021 8:51 AM/MDIBONAthis came in via Parks Default.  Its a street tree that might have been hit by a car.  take a look when you get a chance.  - Transfer: 01/17/2021 11:29 AM/SMOOREtransfering to Urban Forestry  - Request entered through the Web. Refer to Intake Questions for further description."""	Park Department	2021-01-15	2021-01-22	2022-01-19	"""2900 LAFEUILLE AV, CINC - GJ0827534971"""	45211	39.1390341821271	-84.5901641688923	01/15/2021 12:00:00 AM	01/22/2021 12:00:00 AM	01/22/2021 12:00:00 AM
SR21002585	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-01-11	2021-01-22	2022-01-11	"""1927 KINNEY AV, CINC - GJ1891634898"""	45207	39.135773402366	-84.467172362052	01/11/2021 12:00:00 AM	01/22/2021 12:00:00 AM	01/22/2021 12:00:00 AM
SR21001407	CLOS	"""Tree, removal request-pub tree"""	"""CPARKF-C"""	"""Transfer: 01/08/2021 5:58 AM/PCLEMONSToday is 1072020 - the City-owned tree was removed in front of 3208 Hanna Avenue awhile ago in the public right away.  The area was never cleaned up properly and no grass  replacement was done.  Do not replace the tree just fix the area where it was removed please. - Request entered through the Web. Refer to Intake Questions for further description."""	Park Department	2021-01-07	2021-01-22	2022-01-08	"""3208 HANNA AV, CINC - GJ0661835302"""	45211	39.1424076582813	-84.6092209652369	01/07/2021 12:00:00 AM	01/22/2021 12:00:00 AM	01/22/2021 12:00:00 AM
SR21000729	OPEN	"""Smoke detector, missing/damagd"""	"""SMOKEDET"""	"""Occupant of apartment is covering smoke detectors and sprinkler head with material that impedes proper function."""	Fire Dept	2021-01-05	2021-01-22	2022-01-05	"""5515 MADISON RD - GJ2472837756 At Address 5515 MADISON RD"""	45227	39.1600134471654	-84.3990604223012	01/05/2021 12:00:00 AM	01/22/2021 12:00:00 AM	01/22/2021 12:00:00 AM
SR21005588	NEW	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-01-24	2021-01-24	2022-01-24	"""3255 BISHOP ST, CINC - GJ1488635267"""	45220	39.1400624828028	-84.5135998480032	01/24/2021 12:00:00 AM	01/24/2021 12:00:00 AM	01/24/2021 12:00:00 AM
SR21004968	OPEN	"""Building, residential"""	"""BLD-RES"""	"""No heat-using portable heaters. No water. Mice infestation"""	Cinc Building Dept	2021-01-21	2021-01-25	2022-01-21	"""1775 DREMAN AV - GJ1196836631 """	45223	39.153089331352	-84.5469529319777	01/21/2021 12:00:00 AM	01/25/2021 12:00:00 AM	01/25/2021 12:00:00 AM
SR21004938	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-01-21	2021-01-25	2022-01-21	"""1130 DRAPER ST, CINC - GJ1306033826"""	45214	39.1275737285651	-84.5352090917387	01/21/2021 12:00:00 AM	01/25/2021 12:00:00 AM	01/25/2021 12:00:00 AM
SR21004579	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-01-20	2021-01-25	2022-01-20	"""1033 PARKSON PL, CINC - """	45204	39.1109335215687	-84.5597703848729	01/20/2021 12:00:00 AM	01/25/2021 12:00:00 AM	01/25/2021 12:00:00 AM
SR21002940	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-01-12	2021-01-25	2022-01-12	"""167 KINSEY AV, CINC - GJ1563633630"""	45219	39.1251750488177	-84.5054942716638	01/12/2021 12:00:00 AM	01/25/2021 12:00:00 AM	01/25/2021 12:00:00 AM
SR20075468	CLOS	"""Landslide, private prop stndrd"""	"""LNDSLP"""	"""Transfer: 01/21/2021 1:42 PM/ERADIGANmud and debris continuing to slide onto sidewalk, letter sent and returned 10/16/2020 - Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2020-10-07	2021-01-25	2022-01-21	"""436 BOAL ST, CINC - """	45202	39.1138616985814	-84.5073080032366	10/07/2020 12:00:00 AM	01/25/2021 12:00:00 AM	01/25/2021 12:00:00 AM
SR21006154	NEW	"""Building, residential"""	"""BLD-RES"""	"""Retainer wall is bulging and bricks have started to come out of the wall onto the caller's property. """	Cinc Building Dept	2021-01-26	2021-01-26	2022-01-26	"""1738 MINION AV - GJ0959332907 """	45205	39.1201347509593	-84.5755773937067	01/26/2021 12:00:00 AM	01/26/2021 12:00:00 AM	01/26/2021 12:00:00 AM
SR21005422	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Two level porch is rotted.  leaks in betweeing walls, chipping paint.  Roof leaks electrical iand foundation issues."""	Cinc Building Dept	2021-01-22	2021-01-26	2022-01-21	"""1972 HORTON ST - GJ1046533872 """	45214	39.1286114382223	-84.5652000140537	01/22/2021 12:00:00 AM	01/26/2021 12:00:00 AM	01/26/2021 12:00:00 AM
SR21006071	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-01-26	2021-01-27	2022-01-26	"""1615 NEILSON PL, CINC - GJ1821034601"""	45206	39.1332765630795	-84.4754349673449	01/26/2021 12:00:00 AM	01/27/2021 12:00:00 AM	01/27/2021 12:00:00 AM
SR21005700	OPEN	"""Building, residential"""	"""BLD-RES"""	"""No CO detector installed after repairs or replacement of furnace."""	Cinc Building Dept	2021-01-25	2021-01-27	2022-01-25	"""7064 GLEN MEADOW LN - GJ1874940837 """	45237	39.1892709781924	-84.4671915720134	01/25/2021 12:00:00 AM	01/27/2021 12:00:00 AM	01/27/2021 12:00:00 AM
SR21005744	OPEN	"""Building, residential"""	"""BLD-RES"""	"""No heat for 3 months"""	Cinc Building Dept	2021-01-25	2021-01-27	2022-01-25	"""330 W 4TH ST - GJ1459830718 """	45202	39.0992118792273	-84.5184223141546	01/25/2021 12:00:00 AM	01/27/2021 12:00:00 AM	01/27/2021 12:00:00 AM
SR21005707	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Issue existing orders to update ownership"""	Cinc Building Dept	2021-01-25	2021-01-27	2022-01-25	"""115 LOUIS AV - GJ1547235392 """	45220	39.1410749979692	-84.50684005552	01/25/2021 12:00:00 AM	01/27/2021 12:00:00 AM	01/27/2021 12:00:00 AM
SR21005338	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Reissue of case B202002766 - to include person in control."""	Cinc Building Dept	2021-01-22	2021-01-27	2022-01-22	"""1614 CLAREWOOD AV - GJ1824635549 """	45207	39.1417884837997	-84.4747254617595	01/22/2021 12:00:00 AM	01/27/2021 12:00:00 AM	01/27/2021 12:00:00 AM
SR21005185	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Inspect to update conditions & reissue B202004584 due to ownership change."""	Cinc Building Dept	2021-01-22	2021-01-27	2022-01-22	"""5015 SIDNEY RD - GJ0717333199 """	45238	39.1233425293111	-84.6034555784527	01/22/2021 12:00:00 AM	01/27/2021 12:00:00 AM	01/27/2021 12:00:00 AM
SR21005070	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Gutters has holes, Back downspout has holes. Toilet doesn't flush properly. Side of building near the roof is a broken vent, animals are getting inside the house. Wasp/Bee nest on outside of building has grown into the building. Mice infestation. """	Cinc Building Dept	2021-01-21	2021-01-27	2022-01-21	"""7054 GLEN MEADOW LN - GJ1874840811 """	45237	39.1890425460973	-84.4672204662615	01/21/2021 12:00:00 AM	01/27/2021 12:00:00 AM	01/27/2021 12:00:00 AM
SR21004060	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-01-18	2021-01-27	2022-01-18	"""1607 SUMMIT RD, CINC - GJ1937442266"""	45237	39.2019875397863	-84.4594894720626	01/18/2021 12:00:00 AM	01/27/2021 12:00:00 AM	01/27/2021 12:00:00 AM
SR21002889	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-01-12	2021-01-27	2022-01-12	"""3237 GILBERT AV, CINC - GJ1807235018"""	45207	39.1370635472455	-84.4768955078689	01/12/2021 12:00:00 AM	01/27/2021 12:00:00 AM	01/27/2021 12:00:00 AM
SR21007057	NEW	"""Sign Shop,Internal New Request"""	"""SGNSHPNI"""	"""See email and or contact Dave Hadsell for further details."""	Public Services	2021-01-28	2021-01-28	2022-01-28	"""3300 COLERAIN AV - GJ1278335589 """	45225	39.1435054955578	-84.5378569044142	01/28/2021 12:00:00 AM	01/28/2021 12:00:00 AM	01/28/2021 12:00:00 AM
SR21006176	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-01-26	2021-01-28	2022-01-26	"""1733 SYCAMORE ST, CINC - GJ1520532461"""	45202	39.1147587345531	-84.5108518783303	01/26/2021 12:00:00 AM	01/28/2021 12:00:00 AM	01/28/2021 12:00:00 AM
SR21004958	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-01-21	2021-01-28	2022-01-21	"""2321 FLORA ST, CINC - GJ1396433642"""	45219	39.1256959712261	-84.5248168350231	01/21/2021 12:00:00 AM	01/28/2021 12:00:00 AM	01/28/2021 12:00:00 AM
SR21004328	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Toilet leaking, tile coming up. open electrial wires in living room. Entrance door has gap."""	Cinc Building Dept	2021-01-19	2021-01-28	2022-01-19	"""1999 SUTTER AV - GJ1104235230 """	45225	39.1406981597397	-84.5580996687404	01/19/2021 12:00:00 AM	01/28/2021 12:00:00 AM	01/28/2021 12:00:00 AM
SR21007333	NEW	"""Building, residential"""	"""BLD-RES"""	"""boards and panels missing and fence is falling over."""	Cinc Building Dept	2021-01-29	2021-01-29	2022-01-29	"""6135 MONTGOMERY RD - GJ2235040266 """	45213	39.1832162328262	-84.4257326831158	01/29/2021 12:00:00 AM	01/29/2021 12:00:00 AM	01/29/2021 12:00:00 AM
SR21005146	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-01-21	2021-01-29	2022-01-21	"""3506 LINWOOD AV, CINC - GJ2293833904"""	45226	39.1258041256939	-84.4210084337368	01/21/2021 12:00:00 AM	01/29/2021 12:00:00 AM	01/29/2021 12:00:00 AM
SR21004571	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-01-20	2021-01-29	2022-01-20	"""167 KENWOOD AV, CINC - GJ2280527469"""	45228	39.0679122771729	-84.4246563057507	01/20/2021 12:00:00 AM	01/29/2021 12:00:00 AM	01/29/2021 12:00:00 AM
SR21004506	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Issue existing orders to update ownership"""	Cinc Building Dept	2021-01-20	2021-01-29	2022-01-20	"""2493 WALNUTVIEW CT - GJ2658731116 """	45230	39.0997589509125	-84.3797833198084	01/20/2021 12:00:00 AM	01/29/2021 12:00:00 AM	01/29/2021 12:00:00 AM
SR21004456	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Asphltl falling off on sides, no gutters, no permanent cover over side of house in the rear."""	Cinc Building Dept	2021-01-19	2021-01-29	2022-01-19	"""6521 GLEN AV - GJ2307940986 """	45213	39.1895169613224	-84.4170617051592	01/19/2021 12:00:00 AM	01/29/2021 12:00:00 AM	01/29/2021 12:00:00 AM
SR21004124	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-01-18	2021-01-29	2022-01-18	"""3619 NORTHDALE PL, CINC - GJ2340440111"""	45213	39.1815581642167	-84.4135770898012	01/18/2021 12:00:00 AM	01/29/2021 12:00:00 AM	01/29/2021 12:00:00 AM
SR21003848	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Auxillary structure built in front without permits. Multiple dogs and kennels in the back yard."""	Cinc Building Dept	2021-01-15	2021-01-29	2022-01-15	"""1122 HERSCHEL AV - GJ2269134040 """	45208	39.127086547161	-84.4238289023256	01/15/2021 12:00:00 AM	01/29/2021 12:00:00 AM	01/29/2021 12:00:00 AM
SR21003171	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-01-13	2021-01-29	2022-01-13	"""3521 HERSCHEL VIEW PL, CINC - GJ2290635363"""	45208	39.1389414510881	-84.4208948254612	01/13/2021 12:00:00 AM	01/29/2021 12:00:00 AM	01/29/2021 12:00:00 AM
SR21003177	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-01-13	2021-01-29	2022-01-13	"""3328 AVERY LN, CINC - GJ2267135291"""	45208	39.1383576037439	-84.4236435986331	01/13/2021 12:00:00 AM	01/29/2021 12:00:00 AM	01/29/2021 12:00:00 AM
SR21007549	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-01-31	2021-02-01	2022-01-31	"""2734 ENSLIN ST, CINC - GJ1370534262"""	45225	39.131342948632	-84.5276170197915	01/31/2021 12:00:00 AM	02/01/2021 12:00:00 AM	02/01/2021 12:00:00 AM
SR21007551	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-01-31	2021-02-01	2022-01-31	"""2734 ENSLIN ST, CINC - GJ1370534262"""	45225	39.131342948632	-84.5276170197915	01/31/2021 12:00:00 AM	02/01/2021 12:00:00 AM	02/01/2021 12:00:00 AM
SR21007058	CLOS	"""Building, residential"""	"""BLD-RES"""	"""No heat. Gap under the door"""	Cinc Building Dept	2021-01-28	2021-02-01	2022-01-28	"""1644 SUMMIT RD - GJ1954342338 """	45237	39.2025837872417	-84.4575188900803	01/28/2021 12:00:00 AM	02/01/2021 12:00:00 AM	02/01/2021 12:00:00 AM
SR21005831	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Issue existing orders to update ownership"""	Cinc Building Dept	2021-01-25	2021-02-01	2022-01-25	"""1418 MARLOWE AV - GJ1218541845 """	45224	39.1999709997995	-84.5428163330451	01/25/2021 12:00:00 AM	02/01/2021 12:00:00 AM	02/01/2021 12:00:00 AM
SR21005027	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Broken windows and blighted door. """	Cinc Building Dept	2021-01-21	2021-02-01	2022-01-21	"""2560 HARRISON AV - GJ0870535324 """	45211	39.1421108962675	-84.5850889284443	01/21/2021 12:00:00 AM	02/01/2021 12:00:00 AM	02/01/2021 12:00:00 AM
SR21003130	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Inspect to update conditions & reissue B202001679 due to ownership change."""	Cinc Building Dept	2021-01-13	2021-02-01	2022-01-13	"""810 SUNSET AV - GJ0876831492 """	45205	39.1075889172368	-84.5855390500323	01/13/2021 12:00:00 AM	02/01/2021 12:00:00 AM	02/01/2021 12:00:00 AM
SR21003074	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-01-13	2021-02-01	2022-01-13	"""3282 MONTANA AV, CINC - GJ0647736074"""	45211	39.1493965206833	-84.6106193110496	01/13/2021 12:00:00 AM	02/01/2021 12:00:00 AM	02/01/2021 12:00:00 AM
SR21000996	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-01-05	2021-02-01	2022-01-05	"""2879 RATTERMAN AV, CINC - GJ0778035477"""	45211	39.1437150842742	-84.5957346853218	01/05/2021 12:00:00 AM	02/01/2021 12:00:00 AM	02/01/2021 12:00:00 AM
SR21007583	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Reissue of KVBV case B202005606 to exterior only conditions after interior inspection."""	Cinc Building Dept	2021-02-01	2021-02-02	2022-02-01	"""818 LIVINGSTON ST - GJ1373132524 """	45214	39.1156788860509	-84.5278669898283	02/01/2021 12:00:00 AM	02/02/2021 12:00:00 AM	02/02/2021 12:00:00 AM
SR21006165	CLOS	"""Building, residential"""	"""BLD-RES"""	"""No hot water for a month. Heat goes in and out. """	Cinc Building Dept	2021-01-26	2021-02-02	2022-01-26	"""3600 TACOMA AV - GJ1531036279 """	45220	39.1490997599671	-84.5084270530279	01/26/2021 12:00:00 AM	02/02/2021 12:00:00 AM	02/02/2021 12:00:00 AM
